2012-06-09 10:42:44 +0530
87|impressions|5000
87|impressions|5000
1|impressions|2 states
753,822,644|impressions|5000
753|clicks|2 states
1|impressions|100
753,822,644|impressions|100
753|clicks|100
1|impressions|100
1|impressions|100
1|impressions|100
753,822,644|impressions|100
753|clicks|100
